,tiempo
41143,508.0
41144,507.0
41145,508.0
41146,508.0
41147,507.0
41148,508.0
41149,507.0
41150,507.0
41151,507.0
41152,507.0
41153,507.0
41154,508.0
41155,508.0
41156,508.0
41157,508.0
41158,507.0
41159,508.0
41160,507.0
41161,507.0
41162,508.0
41163,507.0
41164,508.0
41165,507.0
41166,508.0
41167,508.0
41168,508.0
41169,508.0
41170,507.0
41171,508.0
41172,508.0
41173,507.0
41174,507.0
41175,507.0
41176,507.0
41177,507.0
41178,507.0
41179,508.0
41180,508.0
41181,508.0
41182,507.0
41183,508.0
41184,508.0
41185,508.0
41186,507.0
41187,507.0
41188,508.0
41189,508.0
41190,507.0
41191,508.0
41192,507.0
41193,508.0
41194,508.0
41195,507.0
41196,507.0
41197,508.0
41198,508.0
41199,508.0
41200,507.0
41201,507.0
41202,507.0
41203,508.0
41204,507.0
41205,508.0
41206,507.0
41207,508.0
41208,508.0
41209,508.0
41210,508.0
41211,508.0
41212,508.0
41213,507.0
41214,507.0
41215,507.0
41216,507.0
41217,507.0
41218,507.0
41219,508.0
41220,507.0
41221,508.0
41222,508.0
41223,508.0
41224,507.0
41225,507.0
41226,508.0
41227,508.0
41228,508.0
41229,507.0
41230,508.0
41231,507.0
41232,508.0
41233,507.0
41234,507.0
41235,508.0
41236,507.0
41237,507.0
41238,507.0
41239,508.0
41240,508.0
41241,508.0
41242,507.0
41243,508.0
41244,507.0
41245,507.0
41246,508.0
41247,508.0
41248,507.0
41249,507.0
41250,508.0
41251,507.0
41252,508.0
41253,507.0
41254,507.0
41255,507.0
41256,508.0
41257,508.0
41258,508.0
41259,508.0
41260,507.0
41261,508.0
41262,508.0
41263,508.0
41264,508.0
41265,507.0
41266,507.0
41267,507.0
41268,508.0
41269,507.0
41270,508.0
41271,508.0
41272,507.0
41273,507.0
41274,507.0
41275,507.0
41276,508.0
41277,507.0
41278,507.0
41279,507.0
41280,508.0
41281,507.0
41282,508.0
41283,509.0
41284,508.0
41285,508.0
41286,507.0
41287,507.0
41288,507.0
41289,508.0
41290,507.0
41291,507.0
41292,508.0
41293,507.0
41294,507.0
41295,507.0
41296,508.0
41297,508.0
41298,508.0
41299,507.0
41300,508.0
41301,507.0
41302,508.0
41303,508.0
41304,507.0
41305,508.0
41306,507.0
41307,508.0
41308,508.0
41309,508.0
41310,509.0
41311,508.0
41312,508.0
41313,509.0
41314,508.0
41315,508.0
41316,509.0
41317,508.0
41318,509.0
41319,509.0
41320,508.0
41321,508.0
41322,508.0
41323,508.0
41324,509.0
41325,508.0
41326,509.0
41327,508.0
41328,508.0
41329,509.0
41330,508.0
41331,508.0
41332,508.0
41333,508.0
41334,509.0
41335,509.0
41336,509.0
41337,508.0
41338,508.0
41339,509.0
41340,508.0
41341,509.0
41342,508.0
41343,509.0
41344,508.0
41345,508.0
41346,508.0
41347,509.0
41348,509.0
41349,509.0
41350,509.0
41351,509.0
41352,509.0
41353,509.0
41354,509.0
41355,508.0
41356,508.0
41357,508.0
41358,509.0
41359,509.0
41360,509.0
41361,509.0
41362,508.0
41363,509.0
41364,509.0
41365,509.0
41366,508.0
41367,509.0
41368,508.0
41369,509.0
41370,509.0
41371,508.0
41372,509.0
41373,508.0
41374,509.0
41375,509.0
41376,509.0
41377,508.0
41378,508.0
41379,508.0
41380,509.0
41381,508.0
41382,508.0
41383,508.0
41384,508.0
41385,508.0
41386,508.0
41387,509.0
41388,509.0
41389,509.0
41390,509.0
41391,508.0
41392,508.0
41393,509.0
41394,508.0
41395,508.0
41396,508.0
41397,508.0
41398,509.0
41399,509.0
41400,508.0
41401,509.0
41402,508.0
41403,508.0
41404,509.0
41405,508.0
41406,508.0
41407,509.0
41408,508.0
41409,508.0
41410,509.0
41411,508.0
41412,508.0
41413,508.0
41414,509.0
41415,509.0
41416,509.0
41417,508.0
41418,508.0
41419,509.0
41420,509.0
41421,508.0
41422,508.0
41423,508.0
41424,508.0
41425,508.0
41426,508.0
41427,508.0
41428,509.0
41429,508.0
41430,508.0
41431,509.0
41432,509.0
41433,509.0
41434,509.0
41435,508.0
41436,509.0
41437,508.0
41438,509.0
41439,509.0
41440,509.0
41441,508.0
41442,508.0
41443,508.0
41444,508.0
41445,509.0
41446,509.0
41447,509.0
41448,509.0
41449,508.0
41450,508.0
41451,509.0
41452,508.0
41453,508.0
41454,508.0
41455,508.0
41456,508.0
41457,508.0
41458,509.0
41459,508.0
41460,508.0
41461,509.0
41462,509.0
41463,508.0
41464,509.0
41465,509.0
41466,509.0
41467,508.0
41468,509.0
41469,508.0
41470,508.0
41471,509.0
41472,508.0
41473,509.0
41474,509.0
41475,508.0
41476,509.0
41477,509.0
41478,508.0
41479,509.0
41480,509.0
41481,509.0
41482,508.0
41483,509.0
41484,509.0
41485,508.0
41486,509.0
41487,508.0
41488,509.0
41489,508.0
41490,509.0
41491,508.0
41492,508.0
41493,508.0
41494,509.0
41495,508.0
41496,509.0
41497,509.0
41498,508.0
41499,509.0
41500,508.0
41501,509.0
41502,509.0
41503,509.0
41504,509.0
41505,509.0
41506,508.0
41507,508.0
41508,508.0
41509,508.0
41510,509.0
41511,509.0
41512,508.0
41513,509.0
41514,509.0
41515,508.0
41516,509.0
41517,508.0
41518,508.0
41519,508.0
41520,509.0
41521,508.0
41522,509.0
41523,508.0
41524,509.0
41525,510.0
41526,509.0
41527,510.0
41528,509.0
41529,509.0
41530,509.0
41531,510.0
41532,508.0
41533,509.0
41534,509.0
41535,510.0
41536,510.0
41537,508.0
41538,510.0
41539,509.0
41540,509.0
41541,509.0
41542,509.0
41543,510.0
41544,508.0
41545,508.0
41546,509.0
41547,508.0
41548,508.0
41549,509.0
41550,509.0
41551,509.0
41552,510.0
41553,510.0
41554,509.0
41555,510.0
41556,510.0
41557,510.0
41558,510.0
41559,510.0
41560,509.0
41561,509.0
41562,509.0
41563,510.0
41564,510.0
41565,509.0
41566,510.0
41567,509.0
41568,509.0
41569,510.0
41570,510.0
41571,510.0
41572,509.0
41573,510.0
41574,509.0
41575,510.0
41576,509.0
41577,509.0
41578,510.0
41579,509.0
41580,509.0
41581,510.0
41582,509.0
41583,509.0
41584,510.0
41585,510.0
41586,509.0
41587,510.0
41588,510.0
41589,510.0
41590,509.0
41591,509.0
41592,510.0
41593,509.0
41594,509.0
41595,509.0
41596,510.0
41597,510.0
41598,509.0
41599,510.0
41600,510.0
41601,509.0
41602,509.0
41603,510.0
41604,510.0
41605,510.0
41606,509.0
41607,509.0
41608,510.0
41609,510.0
41610,509.0
41611,510.0
41612,509.0
41613,510.0
41614,509.0
41615,510.0
41616,510.0
41617,510.0
41618,510.0
41619,509.0
41620,510.0
41621,510.0
41622,509.0
41623,509.0
41624,509.0
41625,509.0
41626,509.0
41627,510.0
41628,510.0
41629,510.0
41630,510.0
41631,510.0
41632,510.0
41633,510.0
41634,510.0
41635,510.0
41636,509.0
41637,509.0
41638,510.0
41639,510.0
41640,509.0
41641,509.0
41642,509.0
41643,509.0
41644,509.0
41645,510.0
41646,509.0
41647,509.0
41648,510.0
41649,510.0
41650,509.0
41651,510.0
41652,510.0
41653,510.0
41654,509.0
41655,509.0
41656,510.0
41657,510.0
41658,509.0
41659,509.0
41660,510.0
41661,509.0
41662,509.0
41663,510.0
41664,509.0
41665,509.0
41666,509.0
41667,509.0
41668,509.0
41669,509.0
41670,509.0
41671,511.0
41672,511.0
41673,511.0
41674,509.0
41675,510.0
41676,510.0
41677,511.0
41678,509.0
41679,510.0
41680,510.0
41681,509.0
41682,510.0
41683,510.0
41684,509.0
41685,510.0
41686,509.0
41687,509.0
41688,509.0
41689,510.0
41690,510.0
41691,509.0
41692,509.0
41693,510.0
41694,509.0
41695,511.0
41696,511.0
41697,511.0
41698,509.0
41699,510.0
41700,510.0
41701,510.0
41702,511.0
41703,510.0
41704,510.0
41705,511.0
41706,511.0
41707,511.0
41708,511.0
41709,510.0
41710,511.0
41711,510.0
41712,511.0
41713,511.0
41714,511.0
41715,511.0
41716,510.0
41717,510.0
41718,510.0
41719,511.0
41720,510.0
41721,510.0
41722,510.0
41723,510.0
41724,511.0
41725,510.0
41726,510.0
41727,510.0
41728,511.0
41729,510.0
41730,510.0
41731,511.0
41732,511.0
41733,511.0
41734,510.0
41735,511.0
41736,510.0
41737,510.0
41738,510.0
41739,511.0
41740,510.0
41741,511.0
41742,511.0
41743,510.0
41744,511.0
41745,511.0
41746,510.0
41747,511.0
41748,510.0
41749,510.0
41750,511.0
41751,511.0
41752,510.0
41753,510.0
41754,510.0
41755,511.0
41756,510.0
41757,511.0
41758,511.0
41759,511.0
41760,510.0
41761,511.0
41762,510.0
41763,510.0
41764,511.0
41765,511.0
41766,510.0
41767,511.0
41768,511.0
41769,511.0
41770,510.0
41771,510.0
41772,510.0
41773,511.0
41774,511.0
41775,510.0
41776,510.0
41777,510.0
41778,510.0
41779,511.0
41780,510.0
41781,510.0
41782,511.0
41783,511.0
41784,510.0
41785,511.0
41786,511.0
41787,510.0
41788,510.0
41789,510.0
41790,511.0
41791,511.0
41792,510.0
41793,510.0
41794,510.0
41795,510.0
41796,511.0
41797,510.0
41798,510.0
41799,510.0
41800,511.0
41801,510.0
41802,511.0
41803,510.0
41804,511.0
41805,510.0
41806,511.0
41807,510.0
41808,511.0
41809,510.0
41810,510.0
41811,511.0
41812,510.0
41813,511.0
41814,511.0
41815,510.0
41816,510.0
41817,511.0
41818,511.0
41819,510.0
41820,511.0
41821,510.0
41822,510.0
41823,510.0
41824,510.0
41825,511.0
41826,511.0
41827,510.0
41828,511.0
41829,511.0
41830,511.0
41831,510.0
41832,511.0
41833,510.0
41834,511.0
41835,510.0
41836,510.0
41837,511.0
41838,511.0
41839,511.0
41840,510.0
41841,510.0
41842,510.0
41843,511.0
41844,511.0
41845,510.0
41846,510.0
41847,511.0
41848,510.0
41849,511.0
41850,511.0
41851,510.0
41852,510.0
41853,511.0
41854,510.0
41855,511.0
41856,511.0
41857,511.0
41858,511.0
41859,511.0
41860,510.0
41861,510.0
41862,511.0
41863,511.0
41864,510.0
41865,510.0
41866,511.0
41867,510.0
41868,511.0
41869,510.0
41870,510.0
41871,511.0
41872,511.0
41873,510.0
41874,511.0
41875,511.0
41876,511.0
41877,511.0
41878,510.0
41879,510.0
41880,511.0
41881,512.0
41882,511.0
41883,511.0
41884,511.0
41885,511.0
41886,511.0
41887,511.0
41888,511.0
41889,512.0
41890,511.0
41891,511.0
41892,512.0
41893,511.0
41894,511.0
41895,511.0
41896,512.0
41897,511.0
41898,511.0
41899,511.0
41900,512.0
41901,511.0
41902,511.0
41903,511.0
41904,512.0
41905,512.0
41906,512.0
41907,512.0
41908,512.0
41909,511.0
41910,512.0
41911,512.0
41912,511.0
41913,512.0
41914,511.0
41915,511.0
41916,512.0
41917,511.0
41918,511.0
41919,511.0
41920,512.0
41921,512.0
41922,512.0
41923,512.0
41924,512.0
41925,511.0
41926,512.0
41927,512.0
41928,511.0
41929,511.0
41930,512.0
41931,511.0
41932,512.0
41933,512.0
41934,511.0
41935,511.0
41936,511.0
41937,511.0
41938,511.0
41939,511.0
41940,511.0
41941,511.0
41942,512.0
41943,512.0
41944,512.0
41945,512.0
41946,512.0
41947,511.0
41948,511.0
41949,511.0
41950,511.0
41951,512.0
41952,511.0
41953,512.0
41954,512.0
41955,512.0
41956,512.0
41957,511.0
41958,511.0
41959,511.0
41960,512.0
41961,511.0
41962,512.0
41963,511.0
41964,511.0
41965,511.0
41966,512.0
41967,511.0
41968,511.0
41969,511.0
41970,511.0
41971,512.0
41972,512.0
41973,512.0
41974,512.0
41975,512.0
41976,511.0
41977,511.0
41978,511.0
41979,511.0
41980,512.0
41981,512.0
41982,512.0
41983,512.0
41984,511.0
41985,511.0
41986,512.0
41987,512.0
41988,511.0
41989,511.0
41990,512.0
41991,512.0
41992,512.0
41993,511.0
41994,512.0
41995,511.0
41996,512.0
41997,512.0
41998,512.0
41999,512.0
42000,511.0
42001,512.0
42002,511.0
42003,511.0
42004,512.0
42005,512.0
42006,511.0
42007,511.0
42008,511.0
42009,511.0
42010,511.0
42011,512.0
42012,512.0
42013,511.0
42014,512.0
42015,511.0
42016,511.0
42017,512.0
42018,511.0
42019,511.0
42020,512.0
42021,512.0
42022,511.0
42023,512.0
42024,511.0
42025,512.0
42026,512.0
42027,512.0
42028,512.0
42029,512.0
42030,511.0
42031,511.0
42032,511.0
42033,511.0
42034,511.0
42035,511.0
42036,512.0
42037,511.0
42038,512.0
42039,512.0
42040,511.0
42041,512.0
42042,512.0
42043,512.0
42044,512.0
42045,511.0
42046,511.0
42047,511.0
42048,512.0
42049,512.0
42050,511.0
42051,512.0
42052,512.0
42053,512.0
42054,511.0
42055,511.0
42056,512.0
42057,512.0
42058,511.0
42059,512.0
42060,512.0
42061,512.0
42062,511.0
42063,512.0
42064,512.0
42065,512.0
42066,512.0
42067,512.0
42068,512.0
42069,511.0
42070,511.0
42071,511.0
42072,511.0
42073,512.0
42074,512.0
42075,511.0
42076,511.0
42077,512.0
42078,511.0
42079,511.0
42080,511.0
42081,511.0
42082,512.0
42083,511.0
42084,511.0
42085,512.0
42086,511.0
42087,511.0
42088,512.0
42089,511.0
42090,511.0
42091,512.0
42092,512.0
42093,511.0
42094,511.0
42095,512.0
42096,512.0
42097,511.0
42098,512.0
42099,511.0
42100,512.0
42101,512.0
42102,512.0
42103,511.0
42104,512.0
42105,512.0
42106,512.0
42107,512.0
42108,512.0
42109,512.0
42110,512.0
42111,511.0
42112,512.0
42113,512.0
42114,512.0
42115,512.0
42116,511.0
42117,512.0
42118,512.0
42119,512.0
42120,511.0
42121,511.0
42122,511.0
42123,511.0
42124,511.0
42125,511.0
42126,512.0
42127,512.0
42128,511.0
42129,512.0
42130,511.0
42131,512.0
42132,511.0
42133,511.0
42134,512.0
42135,512.0
42136,512.0
42137,512.0
42138,511.0
42139,511.0
42140,512.0
42141,511.0
42142,512.0
42143,512.0
42144,512.0
42145,512.0
42146,511.0
42147,512.0
42148,511.0
42149,512.0
42150,512.0
42151,512.0
42152,513.0
42153,512.0
42154,513.0
42155,512.0
42156,512.0
42157,511.0
42158,512.0
42159,512.0
42160,512.0
42161,512.0
42162,511.0
42163,512.0
42164,512.0
42165,513.0
42166,512.0
42167,512.0
42168,512.0
42169,513.0
42170,513.0
42171,513.0
42172,513.0
42173,513.0
42174,513.0
42175,512.0
42176,512.0
42177,512.0
42178,512.0
42179,512.0
42180,513.0
42181,513.0
42182,512.0
42183,513.0
42184,513.0
42185,513.0
42186,513.0
42187,513.0
42188,513.0
42189,513.0
42190,512.0
42191,513.0
42192,512.0
42193,512.0
42194,512.0
42195,513.0
42196,512.0
42197,513.0
42198,513.0
42199,512.0
42200,512.0
42201,512.0
42202,513.0
42203,513.0
42204,513.0
42205,513.0
42206,513.0
42207,512.0
42208,513.0
42209,512.0
42210,513.0
42211,512.0
42212,513.0
42213,513.0
42214,512.0
42215,513.0
42216,513.0
42217,513.0
42218,512.0
42219,513.0
42220,512.0
42221,512.0
42222,513.0
42223,513.0
42224,513.0
42225,512.0
42226,513.0
42227,512.0
42228,512.0
42229,512.0
42230,513.0
42231,512.0
42232,513.0
42233,513.0
42234,513.0
42235,513.0
42236,513.0
42237,513.0
42238,513.0
42239,513.0
42240,512.0
42241,513.0
42242,513.0
42243,512.0
42244,512.0
42245,513.0
42246,512.0
42247,512.0
42248,513.0
42249,513.0
42250,513.0
42251,513.0
42252,513.0
42253,512.0
42254,512.0
42255,513.0
42256,512.0
42257,512.0
42258,512.0
42259,512.0
42260,513.0
42261,512.0
42262,512.0
42263,512.0
42264,513.0
42265,513.0
42266,512.0
42267,512.0
42268,513.0
42269,512.0
42270,512.0
42271,512.0
42272,513.0
42273,513.0
42274,513.0
42275,513.0
42276,513.0
42277,513.0
42278,513.0
42279,512.0
42280,512.0
42281,513.0
42282,513.0
42283,512.0
42284,513.0
42285,513.0
42286,513.0
42287,512.0
42288,512.0
42289,512.0
42290,512.0
42291,512.0
42292,513.0
42293,512.0
42294,513.0
42295,512.0
42296,512.0
42297,512.0
42298,513.0
42299,513.0
42300,512.0
42301,513.0
42302,512.0
42303,513.0
42304,512.0
42305,512.0
42306,513.0
42307,513.0
42308,512.0
42309,512.0
42310,512.0
42311,512.0
42312,512.0
42313,513.0
42314,512.0
42315,513.0
42316,512.0
42317,513.0
42318,513.0
42319,513.0
42320,513.0
42321,512.0
42322,512.0
42323,512.0
42324,513.0
42325,512.0
42326,513.0
42327,513.0
42328,513.0
42329,512.0
42330,513.0
42331,512.0
42332,513.0
42333,512.0
42334,513.0
42335,512.0
42336,513.0
42337,513.0
42338,513.0
42339,513.0
42340,512.0
42341,512.0
42342,513.0
42343,513.0
42344,512.0
42345,513.0
42346,512.0
42347,513.0
42348,512.0
42349,513.0
42350,512.0
42351,512.0
42352,513.0
42353,512.0
42354,512.0
42355,513.0
42356,512.0
42357,512.0
42358,512.0
42359,512.0
42360,512.0
42361,513.0
42362,512.0
42363,512.0
42364,512.0
42365,513.0
42366,513.0
42367,512.0
42368,512.0
42369,512.0
42370,512.0
42371,513.0
42372,513.0
42373,512.0
42374,512.0
42375,512.0
42376,512.0
42377,513.0
42378,513.0
42379,513.0
42380,512.0
42381,512.0
42382,512.0
42383,512.0
42384,513.0
42385,512.0
42386,513.0
42387,512.0
42388,513.0
42389,512.0
42390,513.0
42391,512.0
42392,512.0
42393,513.0
42394,512.0
42395,512.0
42396,513.0
42397,513.0
42398,512.0
42399,512.0
42400,513.0
42401,512.0
42402,513.0
42403,512.0
42404,513.0
42405,512.0
42406,513.0
42407,512.0
42408,513.0
42409,512.0
42410,513.0
42411,513.0
42412,512.0
42413,513.0
42414,512.0
42415,513.0
42416,512.0
42417,512.0
42418,513.0
42419,513.0
42420,513.0
42421,512.0
42422,512.0
42423,512.0
42424,513.0
42425,513.0
42426,512.0
42427,512.0
42428,512.0
42429,513.0
42430,513.0
42431,512.0
42432,512.0
42433,512.0
42434,512.0
42435,512.0
42436,512.0
42437,513.0
42438,513.0
42439,513.0
42440,513.0
42441,512.0
42442,512.0
42443,513.0
42444,512.0
42445,512.0
42446,512.0
42447,512.0
42448,512.0
42449,512.0
42450,513.0
42451,513.0
42452,512.0
42453,513.0
42454,513.0
42455,512.0
42456,512.0
42457,512.0
42458,513.0
42459,513.0
42460,512.0
42461,512.0
42462,512.0
42463,513.0
42464,512.0
42465,513.0
42466,513.0
42467,512.0
42468,513.0
42469,513.0
42470,513.0
42471,512.0
42472,512.0
42473,512.0
42474,513.0
42475,513.0
42476,512.0
42477,513.0
42478,513.0
42479,512.0
42480,512.0
42481,513.0
42482,512.0
42483,513.0
42484,512.0
42485,512.0
42486,513.0
42487,512.0
42488,513.0
42489,513.0
42490,512.0
42491,512.0
42492,513.0
42493,512.0
42494,512.0
42495,512.0
42496,512.0
42497,513.0
42498,512.0
42499,512.0
42500,513.0
42501,513.0
42502,512.0
42503,512.0
42504,512.0
42505,512.0
42506,512.0
42507,513.0
42508,513.0
42509,512.0
42510,513.0
42511,513.0
42512,513.0
42513,513.0
42514,513.0
42515,513.0
42516,513.0
42517,513.0
42518,514.0
42519,512.0
42520,513.0
42521,514.0
42522,513.0
42523,512.0
42524,513.0
42525,513.0
42526,513.0
42527,513.0
42528,512.0
42529,513.0
42530,514.0
42531,513.0
42532,514.0
42533,513.0
42534,513.0
42535,512.0
42536,513.0
42537,512.0
42538,512.0
42539,513.0
42540,513.0
42541,513.0
42542,514.0
42543,513.0
42544,513.0
42545,514.0
42546,514.0
42547,513.0
42548,513.0
42549,514.0
42550,513.0
42551,514.0
42552,514.0
42553,513.0
42554,513.0
42555,514.0
42556,513.0
42557,514.0
42558,513.0
42559,514.0
42560,513.0
42561,513.0
42562,514.0
42563,513.0
42564,513.0
42565,513.0
42566,514.0
42567,513.0
42568,514.0
42569,514.0
42570,513.0
42571,514.0
42572,514.0
42573,514.0
42574,513.0
42575,513.0
42576,514.0
42577,514.0
42578,514.0
42579,513.0
42580,514.0
42581,514.0
42582,513.0
42583,513.0
42584,514.0
42585,514.0
42586,513.0
42587,514.0
42588,514.0
42589,514.0
42590,513.0
42591,514.0
42592,514.0
42593,514.0
42594,513.0
42595,513.0
42596,513.0
42597,513.0
42598,514.0
42599,513.0
42600,513.0
42601,513.0
42602,513.0
42603,513.0
42604,513.0
42605,514.0
42606,513.0
42607,513.0
42608,513.0
42609,513.0
42610,514.0
42611,514.0
42612,513.0
42613,514.0
42614,514.0
42615,513.0
42616,514.0
42617,513.0
42618,513.0
42619,514.0
42620,513.0
42621,514.0
42622,513.0
42623,513.0
42624,514.0
42625,513.0
42626,513.0
42627,513.0
42628,513.0
42629,514.0
42630,514.0
42631,513.0
42632,514.0
42633,513.0
42634,513.0
42635,514.0
42636,513.0
42637,514.0
42638,514.0
42639,513.0
42640,513.0
42641,513.0
42642,514.0
42643,514.0
42644,513.0
42645,513.0
42646,513.0
42647,514.0
42648,513.0
42649,514.0
42650,513.0
42651,513.0
42652,513.0
42653,513.0
42654,514.0
42655,514.0
42656,513.0
42657,513.0
42658,513.0
42659,513.0
42660,514.0
42661,514.0
42662,514.0
42663,513.0
42664,513.0
42665,513.0
42666,513.0
42667,513.0
42668,514.0
42669,514.0
42670,514.0
42671,513.0
42672,513.0
42673,513.0
42674,513.0
42675,514.0
42676,513.0
42677,513.0
42678,513.0
42679,514.0
42680,514.0
42681,513.0
42682,514.0
42683,514.0
42684,513.0
42685,514.0
42686,513.0
42687,514.0
42688,514.0
42689,514.0
42690,513.0
42691,514.0
42692,513.0
42693,513.0
42694,514.0
42695,514.0
42696,513.0
42697,514.0
42698,513.0
42699,514.0
42700,513.0
42701,514.0
42702,514.0
42703,514.0
42704,514.0
42705,513.0
42706,513.0
42707,514.0
42708,514.0
42709,513.0
42710,513.0
42711,514.0
42712,514.0
42713,513.0
42714,514.0
42715,514.0
42716,514.0
42717,514.0
42718,514.0
42719,513.0
42720,514.0
42721,513.0
42722,514.0
42723,513.0
42724,514.0
42725,514.0
42726,514.0
42727,513.0
42728,513.0
42729,513.0
42730,513.0
42731,514.0
42732,513.0
42733,513.0
42734,513.0
42735,513.0
42736,513.0
42737,513.0
42738,513.0
42739,514.0
42740,513.0
42741,513.0
42742,513.0
42743,513.0
42744,514.0
42745,514.0
42746,514.0
42747,514.0
42748,514.0
42749,514.0
42750,514.0
42751,513.0
42752,514.0
42753,513.0
42754,514.0
42755,513.0
42756,514.0
42757,513.0
42758,513.0
42759,513.0
42760,513.0
42761,514.0
42762,514.0
42763,514.0
42764,514.0
42765,514.0
42766,514.0
42767,513.0
42768,513.0
42769,514.0
42770,513.0
42771,514.0
42772,513.0
42773,513.0
42774,514.0
42775,514.0
42776,513.0
42777,513.0
42778,513.0
42779,513.0
42780,513.0
42781,513.0
42782,513.0
42783,514.0
42784,513.0
42785,514.0
42786,513.0
42787,513.0
42788,514.0
42789,513.0
42790,514.0
42791,514.0
42792,513.0
42793,513.0
42794,513.0
42795,513.0
42796,513.0
42797,513.0
42798,513.0
42799,514.0
42800,513.0
42801,513.0
42802,514.0
42803,514.0
42804,514.0
42805,514.0
42806,513.0
42807,513.0
42808,514.0
42809,514.0
42810,514.0
42811,513.0
42812,513.0
42813,514.0
42814,514.0
42815,514.0
42816,514.0
42817,513.0
42818,514.0
42819,513.0
42820,514.0
42821,514.0
42822,513.0
42823,514.0
42824,514.0
42825,514.0
42826,514.0
42827,514.0
42828,514.0
42829,513.0
42830,514.0
42831,513.0
42832,513.0
42833,514.0
42834,514.0
42835,514.0
42836,514.0
42837,513.0
42838,513.0
42839,513.0
42840,513.0
42841,513.0
42842,514.0
42843,513.0
42844,513.0
42845,513.0
42846,514.0
42847,513.0
42848,514.0
42849,513.0
42850,514.0
42851,513.0
42852,514.0
42853,514.0
42854,514.0
42855,513.0
42856,513.0
42857,514.0
42858,514.0
42859,513.0
42860,513.0
42861,513.0
42862,513.0
42863,514.0
42864,514.0
42865,514.0
42866,514.0
42867,513.0
42868,514.0
42869,514.0
42870,514.0
42871,514.0
42872,514.0
42873,515.0
42874,514.0
42875,514.0
42876,514.0
42877,514.0
42878,514.0
42879,514.0
42880,514.0
42881,515.0
42882,513.0
42883,514.0
42884,514.0
42885,514.0
42886,514.0
42887,514.0
42888,514.0
42889,514.0
42890,514.0
42891,514.0
42892,514.0
42893,513.0
